taxonID,identity_at_least_86.5,Assembly_Accession,copy_number,genome_size_Mb,genome_size_bp,log10_cell_mass_g,cell_mass_g
c440d33ddfb86c6a552e9981b6cc8fae,96.016,GCA_001983975.1,6,10.1847,10184700,-9.966882329,1.08E-10
c444fc7324ef600b8cea316fce8df6f6,97.211,GCA_003030345.1,1,8.33396,8333960,-10.32978578,4.68E-11
c44f4dde27bcbc89c50125046421d541,96.813,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
c45b437de350f956602f02c8d656ff51,97.211,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
c466c47751a706eda54d1d622c4c6f85,96.813,GCA_001698205.1,1,3.00949,3009490,-12.17294623,6.72E-13
c4672fc945c9729ff3e4993364272f32,96.016,GCA_001679725.1,3,4.35123,4351230,-11.50578317,3.12E-12
c46ada16ac370ebb5805b1ba31b0ac3f,98.805,GCA_000284275.1,1,7.23184,7231840,-10.5864633,2.59E-11
c46c5e11a7f2ef5b79b3448c18269d80,97.61,GCA_000019965.1,1,5.95761,5957610,-10.93719971,1.16E-11
c472d349ec216712b88b79758200e7a9,99.206,GCA_000007065.1,3,4.09635,4096350,-11.61501226,2.43E-12
c47a0308b05f3b2d4c7c21bda005e081,98.406,GCA_002257585.1,3,5.30134,5301340,-11.14839309,7.11E-12
c47a51c4f471ded1d29f48eb758a24b8,96.825,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
c47e2117424b0dd29255f478d2d950fe,99.602,GCA_000017305.1,4,4.95667,4956670,-11.27004164,5.37E-12
c47e59b2ccc072e81ca5b72b3b4b1047,96.813,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
c47f4ae663b4f0f4faf1aae3bfa0541f,98.805,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
c48067577fc849b514d08a38fafb16f9,96.016,GCA_000875675.1,2,2.32829,2328290,-12.63734553,2.30E-13
c48183f0c260011d22e0189b9df7270e,99.602,GCA_003312875.1,4,9.12144,9121440,-10.16640248,6.82E-11
c48675a7eb793d1f5e1a5a34ac6ea671,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c486aa4d860730687d5de850a12e23c7,97.222,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
c48dafaa85d1416cbd7aa95562f988a8,98.406,GCA_000523235.1,3,8.34853,8348530,-10.32662495,4.71E-11
c48fe2d4343d0b7d4919d70db5bfba0c,100,GCA_000785555.1,8,3.19986,3199860,-12.06195426,8.67E-13
c491ced5bb882221b70035c12f89a654,100,GCA_003597675.1,4,6.35124,6351240,-10.82142282,1.51E-11
c49efe22352cc1134511ea147fa499f5,97.619,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
c4a15706d7fadc621d7ad15cabe0f86d,97.211,GCA_001579845.1,1,8.19389,8193890,-10.36045779,4.36E-11
c4a2355dac2760718d69829c662b2f27,98.008,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
c4ad2c9b1d3e9484bba9e69d7bdb764a,96.813,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
c4ad7a5953e80a2461f93851afc7f01f,99.203,GCA_000246855.1,3,9.03368,9033680,-10.18389707,6.55E-11
c4ae13a678d6f9f2e8caa3345e5ae592,99.602,GCA_000764535.1,3,4.0619,4061900,-11.63029489,2.34E-12
c4aed2b6393b143e38df1c69b19123a0,98.008,GCA_002865585.1,3,3.8408,3840800,-11.73157628,1.86E-12
c4b9ced9cb8e732862e8e31258a8abff,95.618,GCA_001412655.1,7,6.14729,6147290,-10.88048458,1.32E-11
c4c0a0969026a17ee5139842259c5965,96.414,GCA_000019965.1,1,5.95761,5957610,-10.93719971,1.16E-11
c4c185e5e7bb91368e44414dc043b62a,97.61,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
c4c330023a836d9839986e6584bbd166,99.203,GCA_000014565.1,4,9.70274,9702740,-10.05460669,8.82E-11
c4c3897d9679a0b564a884e5c3455c09,96.813,GCA_001941945.1,5,5.41246,5412460,-11.11085542,7.75E-12
c4cde3e43922e280ec34033a99c271ad,96.414,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
c4cfdf5c62d860211aae14a4f9940f55,98.805,GCA_001017435.1,3,6.47615,6476150,-10.78617959,1.64E-11
c4d739a6a7182c5efc34035e060bf574,98.406,GCA_002240395.1,2,3.86517,3865170,-11.72013083,1.90E-12
c4d847d674b849bf5e18713a99109d8b,95.618,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
c4dce6447b4e65f17bf3cb36147f096c,98.406,GCA_001302585.1,3,11.7598,11759800,-9.706666935,1.96E-10
c4e2e92bd47f7c9e33612046d6d8f0e9,95.618,GCA_000092865.1,2,4.12318,4123180,-11.60319877,2.49E-12
c4e42b97b5405525d0471fda64a66b8e,100,GCA_000023145.1,3,2.4468,2446800,-12.54750637,2.83E-13
c4ef237ca83c24552f10b8ac99093193,96.414,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
c4f04542838d40dede9906fd9c314333,96.414,GCA_003612775.1,3,7.22847,7228470,-10.58730674,2.59E-11
c500f417eb783018f1d74054f0866aa0,96.838,GCA_002893785.1,12,3.37438,3374380,-11.96585838,1.08E-12
c505f984f9df91d87153d404e6c4d2f9,95.618,GCA_002285795.1,3,6.68973,6689730,-10.72746421,1.87E-11
c50ce5eca2c76cc794582ffb0b32f8a9,96.016,GCA_001263205.1,4,12.1915,12191500,-9.641428571,2.28E-10
c5155e77967c8462e23b762a47df3f5c,95.618,GCA_000024345.1,2,7.57949,7579490,-10.50150007,3.15E-11
c518ecf1999580006ba07ba69b8dfa9b,96.016,GCA_000024365.1,2,6.0603,6060300,-10.90627449,1.24E-11
c51ad6a01e3da3d178392743fea362c8,96.414,GCA_000007025.1,1,1.26876,1268760,-13.73591884,1.84E-14
c5265250292e6a291d60315eb8d172fe,99.602,GCA_002355875.1,5,6.99793,6997930,-10.64596003,2.26E-11
c529edb48c31d5150c34c4d33e00b715,99.602,GCA_001636925.1,2,3.26377,3263770,-12.02616856,9.42E-13
c52bdae5419c66dd20df94fdc326a719,97.61,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
c52c55c9374d9a0b728cfad82233430f,95.618,GCA_000014285.2,3,2.70843,2708430,-12.3636766,4.33E-13
c533ee7fee17acb3a50b0adbc95af538,98.394,GCA_002056725.1,5,3.54792,3547920,-11.87510909,1.33E-12
c53600ef591b9756af8c4654f9c0663c,96.813,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
c537ec0e852356951df8489232522a57,95.652,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
c53a75e08a50f3e8431997ca12e977fe,97.61,GCA_000243115.3,2,4.69734,4697340,-11.36728335,4.29E-12
c53aa3ce4f36e5e398e2b7b18e35e642,99.602,GCA_001484935.1,7,4.08133,4081330,-11.62165954,2.39E-12
c53bbe81ae738014bcfde10e46abf50c,98.406,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
c53c0b0ba44b4eafbf9f3216c34a8c9a,99.203,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
c53d006da5c15bd473dbe388a67a40bb,97.211,GCA_001653335.1,3,4.37671,4376710,-11.49521762,3.20E-12
c53f2e61adf19fad316a87aa91d35192,96.813,GCA_000785495.1,2,5.63736,5637360,-11.03718429,9.18E-12
c54a041162ba99912bd2ac737d6df0c1,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
c54f10d124ca116b2b85f5bcff1412f8,98.805,GCA_000522985.1,2,7.47921,7479210,-10.52560114,2.98E-11
c5503e6df450c6d5887ea0c02f4071b3,100,GCA_000024925.1,4,4.25341,4253410,-11.54692813,2.84E-12
c550c14ae223ef3e09994f945975ce43,97.211,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
c5541fee4f49a997379e76a303e35b8f,96.825,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
c564329b4910fe80de40312c8d67ec14,96.813,GCA_000230975.3,1,3.80869,3808690,-11.74676823,1.79E-12
c56592b8c21a88fd8bffaba162bdeb1f,96.016,GCA_003173715.1,4,6.78838,6788380,-10.70097439,1.99E-11
c5695611be44994e5695e8a8ecaca987,98.008,GCA_001653935.1,3,5.98776,5987760,-10.92806506,1.18E-11
c56bfbcc64eabde72e1e0ca7b485d865,96.813,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
c56ef65da587d3c89fe2237b0324053a,97.61,GCA_000175215.2,3,4.30878,4308780,-11.52352367,3.00E-12
c570d91e5e71af964a30a53e4f8a4175,96.016,GCA_001663175.1,2,3.09036,3090360,-12.12496219,7.50E-13
c5723a36cf87da9b22bc3e5c442d937c,99.602,GCA_000184685.1,2,4.02438,4024380,-11.64708757,2.25E-12
c578f91e55a92f595b3ba22181407094,95.618,GCA_001644645.1,3,5.94086,5940860,-10.94229451,1.14E-11
c5815bdd59293edd60f941e1070949b3,96,GCA_000511405.1,8,4.05601,4056010,-11.63292076,2.33E-12
c587f64d932da517ec473c439cfba85d,99.203,GCA_001713395.1,3,6.62658,6626580,-10.74462731,1.80E-11
c594ae9ee42afa5218c2cfdd7e69910a,97.619,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
c595c923e41de30e5da644b55214c9e0,98.406,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
c59b420628eba04714f11c8539c260f8,99.602,GCA_000802205.2,3,3.43071,3430710,-11.93589996,1.16E-12
c59e373d72cf56894fa21244c69a82ef,100,GCA_000023045.1,9,2.99989,2999890,-12.17872779,6.63E-13
c5a7299b256a4ab02a068e6cf86d9ca7,96.813,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
c5ac76a522f2d80d1082ca07e7c4fb78,96.016,GCA_001596155.1,3,5.45125,5451250,-11.09793292,7.98E-12
c5b3b5e83f7c29c7e13518a4ca67b85b,96.813,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
c5bffdd9f98f6c732407340db851c349,98.406,GCA_001542775.1,3,3.68973,3689730,-11.80418922,1.57E-12
c5c174492eec924e9afa1af39dd5d939,98.805,GCA_000802205.2,3,3.43071,3430710,-11.93589996,1.16E-12
c5c1f275fb9b76a230358c67a9bd9b1c,95.618,GCA_003150835.1,1,2.82854,2828540,-12.28515698,5.19E-13
c5c73b062c8b5a3758ce53e0e65f2bb2,95.618,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
c5cda4e825956bea7f06439e9e159143,97.211,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
c5de58cfec00c1c926d8820a8bdb260d,96.414,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
c5e8fe91b5b044615390343168ca8543,95.618,GCA_000215105.1,3,3.30774,3307740,-12.00195265,9.96E-13
c5f24b264139e6bbd5e7274397fd71ea,97.211,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
c5f6624de81df3b622917f96fa3bb463,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c5ff9624fef73405a71a0ade2bbfb239,96.813,GCA_000013005.1,1,3.0524,3052400,-12.14732731,7.12E-13
c612bd9c5e394d1aff6c642d98d195f0,98.406,GCA_000219105.1,3,9.00359,9003590,-10.18993454,6.46E-11
c6168ea4affe5d068b29300bca6dbdba,99.203,GCA_000144605.1,2,3.44526,3445260,-11.92824166,1.18E-12
c61bfb49ec081c351f87475effc18203,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
c61fe58363978ea67049eb6e9e91e732,96.063,GCA_002151445.1,2,4.12301,4123010,-11.60327338,2.49E-12
c621e4487fc79883f74cc3310ea04469,98.406,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
c6236b7e85444c847aa0a41e35521ab6,99.203,GCA_000348725.1,1,2.65789,2657890,-12.39776249,4.00E-13
c6250757f1647c20511046045167081c,95.618,GCA_000023105.1,2,4.66918,4669180,-11.3781641,4.19E-12
c627e3f8dfec0eeaab53ea94e6675882,96.414,GCA_000166135.1,3,8.81578,8815780,-10.22808023,5.91E-11
c62ca83ea7722145b9cd3fb9ea8c2d29,96.813,GCA_003555545.1,2,8.44319,8443190,-10.30622266,4.94E-11
c62d9e0f39ed28f56bd61ee3fbf3a2b8,98.406,GCA_000265425.1,2,5.22786,5227860,-11.17365021,6.70E-12
c6393e7cfab85e33c34627d10d48c1e2,96.414,GCA_003609795.1,4,5.56389,5563890,-11.06092277,8.69E-12
c6412576183e0d1e6c871e497f8109cf,99.602,GCA_000444995.1,4,4.87312,4873120,-11.30080373,5.00E-12
c644d4e518a42f0c0d85dcc0c80b90fb,98.008,GCA_002849715.1,9,5.0327,5032700,-11.24249565,5.72E-12
c645a169fbaf15abaeba1f6fe1d497ed,96.813,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
c6478433df7dedc259c66a16e82adf00,98.406,GCA_001578185.1,14,5.52172,5521720,-11.07469008,8.42E-12
c64e6487146d117ef5b997b1aec691c7,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c65b96d753c5c982d4741b475c2b12b7,100,GCA_002072755.1,6,2.67345,2673450,-12.38719972,4.10E-13
c65d55e7afae23b682b4117825f5617f,96.016,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
c661b3e002c10774d2f9d153ec66bfa2,96.429,GCA_002085715.1,3,3.27677,3276770,-12.01897517,9.57E-13
c66a226f693c5f6392556d2954ec509d,96.813,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
c66a7f967659981ee8edba2ddcc0009f,97.211,GCA_001402915.1,2,5.03299,5032990,-11.24239139,5.72E-12
c66afd0f576a84483d2f128f073f36e7,97.211,GCA_002257585.1,3,5.30134,5301340,-11.14839309,7.11E-12
c6708957f8fb9c6af697cb1b788d134f,97.211,GCA_000005825.2,7,4.24925,4249250,-11.54869882,2.83E-12
c674a6ee910a48377fb7f79c7eeca973,97.211,GCA_000284295.1,6,8.77347,8773470,-10.23678585,5.80E-11
c682224542d9063c356935753c232597,100,GCA_000972865.1,1,3.89172,3891720,-11.70774339,1.96E-12
c68cb5687d3bff029fcde382a99782b1,95.618,GCA_000013345.1,2,5.43363,5433630,-11.10379141,7.87E-12
c68f9c1e646a12621cff45ae9f2a127c,97.619,GCA_001294425.1,4,6.55445,6554450,-10.76443227,1.72E-11
c68fc941986264c05a140b70d69529ef,96.016,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
c6a1f211658bb3077ef8f1f8ea77cd12,99.203,GCA_002966815.1,4,4.69445,4694450,-11.36839701,4.28E-12
c6a3909572389320268a6eb7c6f059ee,97.61,GCA_003491345.1,4,4.56117,4561170,-11.42051559,3.80E-12
c6a92ba494a7796724ec5adea31de6d1,100,GCA_000772085.1,4,3.4438,3443800,-11.92900866,1.18E-12
c6b3b0965b8a946690d0d2649644dcc6,96.813,GCA_000015265.1,2,5.29368,5293680,-11.15100965,7.06E-12
c6b4fe06d713a2d5c2898a1c00831d0e,99.203,GCA_000092865.1,2,4.12318,4123180,-11.60319877,2.49E-12
c6b69ca86b33260f6eca021b0ac4712c,95.635,GCA_001281485.1,1,2.78626,2786260,-12.31240983,4.87E-13
c6bbcab075f6849293c450e29a8baa43,99.602,GCA_000196835.1,4,10.2367,10236700,-9.957666767,1.10E-10
c6bd1d528e56574fd650c2a03db7506a,99.602,GCA_000203835.1,6,9.05485,9054850,-10.17966142,6.61E-11
c6c32639f14d8377c684b492984e10f8,98.805,GCA_000802205.2,3,3.43071,3430710,-11.93589996,1.16E-12
c6c36b814554c95c73b8efff89faf664,96.016,GCA_001644645.1,3,5.94086,5940860,-10.94229451,1.14E-11
c6c38ced2b4a790aaed6f6ee6fbb923d,98.008,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
c6ce11c832ecab18ea37ae335f22c29b,99.203,GCA_000294775.2,11,5.84861,5848610,-10.97061391,1.07E-11
c6d1271f9cfcef831e2a766bce774f79,99.602,GCA_000284375.1,2,9.20738,9207380,-10.14943305,7.09E-11
c6e1c8188d4046fe53d4a206802dfe8f,97.61,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
c6e2a4ae30ddcf482fd6831163cdf8cb,95.618,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
c6e91b42f19e504696519c53efd4755a,96.813,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
c6f23037da30aa1a1ae0089922844966,95.652,GCA_001499655.1,4,3.03037,3030370,-12.16043476,6.91E-13
c6f318f0c37b80bad5f48370e8df27d2,96.429,GCA_001590605.1,6,5.95054,5950540,-10.93934842,1.15E-11
c6f392b5d407038df60b40ab3a60c8d7,98.406,GCA_000525635.1,3,9.87493,9874930,-10.02277489,9.49E-11
c6fa72647a6e73fa16a4883bb56ddfa0,95.618,GCA_000730285.1,1,2.95437,2954370,-12.20639631,6.22E-13
c6fc5b7735a13ec018cfe34e375d543e,98.8,GCA_000007825.1,13,5.42708,5427080,-11.10597407,7.83E-12
c6fe6e4f7cf1e06d223bf9f3c4ba5d98,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c7018ca56bd43eed73d13285a0dd9b31,96.414,GCA_000306785.1,3,5.57552,5575520,-11.05714426,8.77E-12
c70238fe1a091a8b40dba60f11baa703,98.406,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c709934030bf9f609ddd75e6a7845789,96.414,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
c70f2c06cde2dbd8819a6167d0b85f20,95.618,GCA_002741015.1,4,9.63105,9631050,-10.06802651,8.55E-11
c7212643052cf19399fb2c9c2f0e502d,96.414,GCA_000015025.1,1,2.44354,2443540,-12.54991895,2.82E-13
c722c3fde6115c999b586a91be562155,97.61,GCA_000695095.2,2,4.71655,4716550,-11.35989816,4.37E-12
c7280356132732a17a5fdf3218ea61ae,98.406,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
c728c5571f42aaa4954fb5233530c076,100,GCA_002209445.1,4,3.41269,3412690,-11.94542983,1.13E-12
c744720d76b15a14ac9997959415c163,95.618,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
c74825aa9e09fb9f759fe163394dec0b,97.61,GCA_001281485.1,1,2.78626,2786260,-12.31240983,4.87E-13
c74a45ac7a5c37288e8eb89be9485e44,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c74f22e9a63fc56e873263ca68c6b4f3,97.211,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
c754f9cc03d6536b3a8ab90d92cb5f2f,96.825,GCA_001029755.1,1,0.819458,819458,-14.52697209,2.97E-15
c7581dfb2f0511f16d78f4ac99651a9d,96.047,GCA_002893785.1,12,3.37438,3374380,-11.96585838,1.08E-12
c75c9cbc0f9214f04f7d1848dbc86e92,99.602,GCA_001302565.1,6,3.91842,3918420,-11.6953709,2.02E-12
c75dab7bd99cf353c44b5c01bc4cdd55,99.602,GCA_900120245.1,3,1.89255,1892550,-13.01230266,9.72E-14
c7658874857fdc68e589f89c42fc05d8,95.635,GCA_900564155.1,4,6.19852,6198520,-10.86546664,1.36E-11
c7743c315b14dafe10a292e1a850a755,98.4,GCA_000091905.1,4,2.00749,2007490,-12.90561087,1.24E-13
c7752732350e4ca34b7e848630a3d7ee,96.414,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c77981ea4f8c23d5214cc669aefc62ec,95.618,GCA_000018745.1,1,2.05374,2053740,-12.86439391,1.37E-13
c77c3633d7197738023716085539110f,99.203,GCA_002356315.1,1,5.23266,5232660,-11.17198951,6.73E-12
c77c6aff2ea80933b2be5c9d348f3140,98.413,GCA_003516025.1,1,1.00578,1005780,-14.15623752,6.98E-15
c78010092d31a1911d0e818915117398,96.414,GCA_000145235.1,3,7.02556,7025560,-10.63882939,2.30E-11
c783df73c239eaa8f88cca26cc154011,97.61,GCA_000013385.1,2,5.01348,5013480,-11.24941964,5.63E-12
c787160ea4f7012cf8497db70dff7e86,98.008,GCA_001271345.1,2,5.24373,5243730,-11.16816533,6.79E-12
c79687cba96e0123f1465e1d83422d1e,98.008,GCA_000013325.1,3,4.23331,4233310,-11.5554997,2.78E-12
c79aa8eda2c89826c9b9fe48b1efcc65,95.618,GCA_002863805.1,3,3.19238,3192380,-12.06618924,8.59E-13
c7a96934b7b75d6db3e60454554b8639,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c7a97f319a0f8848990e54453c12bed9,95.618,GCA_001263205.1,4,12.1915,12191500,-9.641428571,2.28E-10
c7ac2bc86f5cb0fab809332f9f5e323d,97.222,GCA_000732945.1,4,2.35945,2359450,-12.61328842,2.44E-13
c7b792c060c3b76b66b552345666390b,98.008,GCA_001610855.1,3,9.04542,9045420,-10.18154693,6.58E-11
c7bf981446c3ff5c91d588464b34f463,98.008,GCA_000016425.1,3,5.18333,5183330,-11.18912975,6.47E-12
c7c517a88713fe96482bc55ab13f9c48,95.618,GCA_000166135.1,3,8.81578,8815780,-10.22808023,5.91E-11
c7c74e7c131c69613db7da4f5a765157,98.008,GCA_000253295.1,1,4.75753,4757530,-11.3442436,4.53E-12
c7c7f804504cf3d03601236269a08c4e,98.805,GCA_002105555.1,2,3.03349,3033490,-12.15857263,6.94E-13
c7c88fe3f05c0419ef14083c463f1bcc,96.813,GCA_000706765.1,3,1.73455,1734550,-13.1700549,6.76E-14
c7cfb3971981f92ae8bc98603741a449,99.203,GCA_000010285.1,3,2.69754,2697540,-12.37096711,4.26E-13
c7d195471194d5cac005c738a033c697,96.016,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c7d3e886b50db853888792ce9251a9b1,99.602,GCA_002116905.1,3,6.3981,6398100,-10.80812073,1.56E-11
c7da4dc4a8be4ef909023d6724357924,97.211,GCA_000018005.1,3,8.98204,8982040,-10.1942709,6.39E-11
c7da66dabac3c5a72d893c93ad6a2bd1,96.414,GCA_001941625.1,3,7.12085,7120850,-10.61445068,2.43E-11
c7daa4b47dadf89e62065beade09732a,98.406,GCA_002355435.1,2,6.3439,6343900,-10.8235153,1.50E-11
c7dcbbc3c7802cacc727ec43fc517038,96.414,GCA_000635915.2,2,2.97153,2971530,-12.19591617,6.37E-13
c7de13760f8f00f62cd83604e3c808e8,96.813,GCA_001610855.1,3,9.04542,9045420,-10.18154693,6.58E-11
c7e072b2cd3b62b4c4d4e806738b5c26,99.203,GCA_000876675.2,5,6.60653,6606530,-10.75011079,1.78E-11
c7ecd1590fbaac15c69acbd4de4a4d1a,96.016,GCA_000196355.1,1,3.23431,3234310,-12.04257649,9.07E-13
c7f399b1508755116c09d9f90cf242da,99.602,GCA_001653335.1,3,4.37671,4376710,-11.49521762,3.20E-12
c8008d601b694f8595a5ca0026cf0395,96.429,GCA_003352165.1,1,4.03761,4037610,-11.64114847,2.28E-12
c80550822bc2ad163ecc09d62cb625a2,99.602,GCA_000961515.1,6,9.05898,9058980,-10.17883625,6.62E-11
c805737eb547977e081de7c07ef87b72,98.406,GCA_001542775.1,3,3.68973,3689730,-11.80418922,1.57E-12
c808c1b33986d25ecd963607a1259957,96.016,GCA_003076475.1,6,4.22405,4224050,-11.55946229,2.76E-12
c809add930cf603b49c5519da745af15,95.618,GCA_001610855.1,3,9.04542,9045420,-10.18154693,6.58E-11
c80bef11256075885dce9d4b64b32d50,98.805,GCA_000389965.1,4,9.22805,9228050,-10.14537525,7.16E-11
c819ff530449b27dea206923f5084531,97.222,GCA_000196675.1,3,7.30399,7303990,-10.56849929,2.70E-11
c824b47be7df2259b5e963923fc5b192,96.016,GCA_003330725.1,1,7.60073,7600730,-10.49643623,3.19E-11
c826b9b2319cffcee2e51df14f64a8a1,96.813,GCA_001579945.1,1,3.46725,3467250,-11.91672851,1.21E-12
c827da0b229812c6e138e16c18510b52,96.016,GCA_002151545.1,4,6.18207,6182070,-10.87027534,1.35E-11
c829c843a100dba4df41cc815912fca6,95.618,GCA_000253275.1,3,3.56329,3563290,-11.8672868,1.36E-12
c82ce49cdc7378ed59ed60bc6700687c,96.414,GCA_000166135.1,3,8.81578,8815780,-10.22808023,5.91E-11
c82d7c4b3d1e3540bc36fd8c9a3624c6,96.016,GCA_001638925.1,2,3.66056,3660560,-11.81855196,1.52E-12
c832d272d44788d20eec88b547b40afa,98.8,GCA_900119915.1,2,2.17674,2176740,-12.75913934,1.74E-13
c832f27754423e9383721a7c07f38868,96.414,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
c839701617d12b3c42247007aba6af79,97.61,GCA_000284015.1,3,4.87534,4875340,-11.29997955,5.01E-12
c83cef3ecc37a2291b79a0165a46d99d,98.406,GCA_000178955.2,1,6.23758,6237580,-10.85409946,1.40E-11
c843f2246b5bf8ac4ea8934e5c6f256a,98.406,GCA_000023245.1,5,8.24814,8248140,-10.34851657,4.48E-11
c844c0c3b5f9ca09b187f6a06034bb55,99.203,GCA_000007825.1,13,5.42708,5427080,-11.10597407,7.83E-12
c85444ade0c3ea7b5a6f7e155247d8e0,96.838,GCA_000204155.1,3,6.73227,6732270,-10.71599365,1.92E-11
c85475bf62dc3c0f49448e195342e8f4,98.406,GCA_002368175.1,4,8.87863,8878630,-10.21522518,6.09E-11
c869c587c37f8b27d0b53e695ac3323e,99.602,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
c86d4f969875d7c6fd06278be2642db4,96.296,GCA_000166135.1,3,8.81578,8815780,-10.22808023,5.91E-11
c878989fe9ecb795563cc3f99560696a,96.016,GCA_000255295.1,3,10.0806,10080600,-9.985473407,1.03E-10
c87a2ab36f3225a2d235aa1e69a2311f,96.414,GCA_000024005.1,6,9.12735,9127350,-10.1652304,6.84E-11
c87a894f4e9f3450fe1ee042988da08b,96.016,GCA_001618865.1,1,7.48031,7480310,-10.52533502,2.98E-11
c87af5ed6227695af0eb410b6ac6b38f,96.813,GCA_002119765.1,1,5.97161,5971610,-10.93295235,1.17E-11
c87e0f6a07f55777b3d6f55f12039d5d,95.618,GCA_001509405.1,2,3.62924,3629240,-11.8341013,1.47E-12
c87fd2504b72e7611efc4ef2702d3928,96.813,GCA_000021745.1,2,4.30543,4305430,-11.52493111,2.99E-12
c884d9e023a09d783bdb77cceef627ec,100,GCA_000009885.1,8,5.47267,5472670,-11.09083641,8.11E-12
c88a648ad6bf6149d4c12a9715b963e4,96.813,GCA_000016765.1,2,5.91525,5915250,-10.95011207,1.12E-11
c88b5eaed5c21376c8413a78d906ef60,98.406,GCA_001271345.1,2,5.24373,5243730,-11.16816533,6.79E-12
c89dcb684da2e9b266c7377f3617e343,96.813,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c8a7e9f0c0b45c6a03ea02d25a464154,95.618,GCA_000025265.1,1,6.35937,6359370,-10.81910794,1.52E-11
c8ac5dc838ec02e3320173cdda3de22b,100,GCA_002998695.1,4,1.64683,1646830,-13.26396346,5.45E-14
c8bcb818f95ca9d9dc3361ea1acc7e96,100,GCA_002849715.1,9,5.0327,5032700,-11.24249565,5.72E-12
c8bd50fab3b91c7954ba0e6a2892c264,96.414,GCA_000775995.1,2,2.70807,2708070,-12.36391714,4.33E-13
c8bf0dfc50c514ecd15b9a48c7972a5d,99.203,GCA_000263795.2,1,5.23248,5232480,-11.17205176,6.73E-12
c8c5e69af6595a39547c87c6a082b1d2,97.61,GCA_003710085.1,3,4.04172,4041720,-11.6393074,2.29E-12
